#,Name,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Type 1_Bug,Type 1_Dark,Type 1_Dragon,Type 1_Electric,Type 1_Fairy,Type 1_Fighting,Type 1_Fire,Type 1_Flying,Type 1_Ghost,Type 1_Grass,Type 1_Ground,Type 1_Ice,Type 1_Normal,Type 1_Poison,Type 1_Psychic,Type 1_Rock,Type 1_Steel,Type 1_Water,Type 2_Bug,Type 2_Dark,Type 2_Dragon,Type 2_Electric,Type 2_Fairy,Type 2_Fighting,Type 2_Fire,Type 2_Flying,Type 2_Ghost,Type 2_Grass,Type 2_Ground,Type 2_Ice,Type 2_Normal,Type 2_Poison,Type 2_Psychic,Type 2_Rock,Type 2_Steel,Type 2_Water,Type 2_nan,Legendary_False,Legendary_True
-1.0220937023760357,0.2143414548909756,2.8768299297846105,1.4397772215189013,3.421971757396306,0.839349762235379,2.4824294010979426,1.0102828878787729,2.1252617340944586,-1.3996371170647683,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,3.6104137878224214,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,5.4561186542477955,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,-0.9655916060936187,-3.3626912299068294,3.3626912299068294
-1.0220937023760357,0.2186715852928135,2.8768299297846105,1.4397772215189013,2.188814894856393,-0.12329930082727497,3.705602301367932,1.729409420758049,2.4695870180823816,-1.3996371170647683,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,3.6104137878224214,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,-3.3626912299068294,3.3626912299068294
-1.0172909407951882,0.20568119408729982,1.3754291154521496,1.2046555713542115,0.6473688166815004,0.839349762235379,0.8311459857334578,1.0102828878787729,1.0922858821306891,-1.3996371170647683,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,3.6104137878224214,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-1.012488179214341,-1.2579028817339073,-0.9767654936687057,-0.9506262218221118,-0.9249061830568897,-0.2837408113377173,-0.7283994621107782,-0.2481885446599603,-0.8015031798028882,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,3.2293298729878037,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-1.0076854176334937,-1.5133805754423428,-0.2510884334080163,-0.3628220964103872,-0.5241302027314176,0.1975837201936097,-0.30028894701628206,0.29115635499949677,-0.2850152538210035,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,3.2293298729878037,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-1.0028826560526465,0.158049759667083,0.7498454428136243,0.42091673747191216,0.09244822853853919,0.839349762235379,0.3112975031187124,1.0102828878787729,0.4036353141548428,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,3.2293298729878037,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-0.9980798944717992,-1.1150085784732569,-1.0518355343853287,-1.1857478719868015,-0.8324194183663961,-0.9896834575836636,-0.39202691453653127,-0.7875334443194173,-0.11285261182704193,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,3.7927055494218616,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-0.993277132890952,0.638694234271089,-0.2510884334080163,-0.4411959797986172,-0.462472359604422,-0.5083589260523366,0.21955953559846322,-0.2481885446599603,0.4036353141548428,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,3.7927055494218616,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-0.9884743713101047,1.4181177066019093,0.8249154835302474,0.34254285408368224,0.1541060716655349,0.13340711598943278,1.1063598882942052,0.4709379882193158,1.0922858821306891,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,3.7927055494218616,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-0.9836716097292575,1.3704862721816926,-1.010129956209427,-0.754691513351537,-0.43164343804092414,-0.3158291134398058,-0.8812960746445269,-0.8594460976073449,-0.8703682366004729,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,2.4784787961282104,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-0.9788688481484101,-1.1366592304824463,-0.2510884334080163,-0.16688738793981236,0.030790385411543508,0.1975837201936097,-0.422606237043281,-0.3201011979478879,-0.35388031061858816,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,2.4784787961282104,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-0.9740660865675629,-0.8032391895409288,0.791551020989526,0.616851445942487,0.8015134244989897,0.839349762235379,0.1889802130917135,0.3990253349313882,0.3347702573572582,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,2.4784787961282104,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-0.9692633249867156,0.8941719279795245,-1.8359004040922806,-1.3424956387632614,-1.017392947747383,-1.2784781765024598,-1.1565099772052745,-0.9673150775392364,-1.662316389772696,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,2.6764277135993138,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-0.9644605634058684,-0.712306451102333,-0.1676772770562129,0.616851445942487,-0.09252530084244787,-0.3158291134398058,-0.8507167521377771,-0.6077518110995983,0.7479605981427659,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,2.6764277135993138,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-0.9596578018250211,-0.3615658885534639,-1.4438679692388048,-0.3628220964103872,-1.5106556927633488,-1.4068313849108136,-1.1259306546985246,-0.5717954844556346,-0.6293405378089266,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,2.6764277135993138,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,2.6921037647929493,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,-0.9655916060936187,0.29738085706659056,-0.2973808570665904
-0.9548550402441738,0.3529056277497881,0.057532845093656214,1.2046555713542115,-0.8940772614933918,-0.7650653428690443,0.09724224557146434,0.8664575813029176,0.059310030166919644,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,2.6764277135993138,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,2.6921037647929493,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,-0.9655916060936187,0.29738085706659056,-0.2973808570665904
-0.9500522786633265,-0.08443754283583887,-1.4188446223332636,-1.1465609302926867,-1.8189449083983271,-1.4068313849108136,-1.0036133646715257,0.29115635499949677,-0.4571778958149651,-0.7973188310767023,3.254873714685521,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,2.6921037647929493,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,-0.9655916060936187,0.29738085706659056,-0.2973808570665904
-0.9452495170824793,-0.08876767323767677,-0.3762051679357214,-0.558756804880962,-1.3565110849458595,-0.7650653428690443,-0.5449235270702799,1.3698461543184108,0.5757979561488044,-0.7973188310767023,3.254873714685521,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,2.6921037647929493,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,-0.9655916060936187,0.29738085706659056,-0.2973808570665904
-0.940446755501632,1.1279989696787707,-1.5439613568609687,-1.1465609302926867,-0.5857880458584134,-1.085948363889929,-1.0036133646715257,-1.1470967107590553,-1.3179911057847729,-0.7973188310767023,3.254873714685521,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,4.746515749969221,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,-0.9655916060936187,0.29738085706659056,-0.2973808570665904
-0.9356439939207848,-1.6043133138809387,-0.3762051679357214,0.029047320530762477,0.33907960104652196,-0.12329930082727497,-0.39202691453653127,-0.4279701778797793,-0.9736658217968498,-0.7973188310767023,3.254873714685521,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,4.746515749969221,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,-0.9655916060936187,0.29738085706659056,-0.2973808570665904
-0.9308412323399374,-1.1409893608842843,0.8332565991654277,0.616851445942487,0.33907960104652196,0.1975837201936097,-0.08623368946903401,0.29115635499949677,2.1252617340944586,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,5.250850271282601,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,2.6921037647929493,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,-0.9655916060936187,0.29738085706659056,-0.2973808570665904
-0.9260384707590902,-1.2449124905283937,-0.8766721060465417,0.22498202900133732,-1.264024320255366,-1.150124968094106,-0.5143442045635301,-0.5717954844556346,-0.0439875550294573,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,2.4784787961282104,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,11.50362261782493,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,-0.9655916060936187,0.29738085706659056,-0.2973808570665904
-0.9212357091782429,-0.13206897725605568,0.2076729265269023,2.184329113707086,-0.6474458889854091,-0.5083589260523366,0.09724224557146434,0.14733104842364156,-0.0439875550294573,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,2.4784787961282104,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,11.50362261782493,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,-0.9655916060936187,0.29738085706659056,-0.2973808570665904
-0.9164329475973957,0.48280953980492486,-1.919311560444084,-1.930299764174986,-1.2023664771283702,-1.8881559164421406,-1.1565099772052745,-1.3268783439788745,-0.2850152538210035,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,4.145095678246544,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-0.9116301860165484,-1.2059413169118527,-1.8108770571867396,-0.754691513351537,-1.6648003005808378,-1.4710079891149905,-0.8507167521377771,-0.6077518110995983,-1.8344790317666577,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,6.7866651257750865,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-0.9068274244357012,-0.3225947149369229,-1.8776059822681823,0.8127861544130619,-1.5106556927633488,-1.8881559164421406,-1.0036133646715257,-1.8662232436383315,-1.8344790317666577,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,-0.14734777412283073,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,2.6764277135993138,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,5.812280851408694,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,-0.9655916060936187,0.29738085706659056,-0.2973808570665904
-0.9020246628548538,1.3401753593688273,-1.5856669350368704,-1.3424956387632614,-1.8189449083983271,-0.2837408113377173,-1.0036133646715257,-0.2481885446599603,-1.662316389772696,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,6.7866651257750865,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,-0.37145670723316654,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,1.0356345205252804,0.29738085706659056,-0.2973808570665904
-0.8972219012740066,1.3445054897706652,-0.2510884334080163,-0.558756804880962,-1.2023664771283702,0.358025230704052,0.21955953559846322,1.1900645210985918,-0.9736658217968498,-0.7973188310767023,-0.30723158182394106,-0.2007787180656566,-0.20412414523193148,-0.2412489548185819,6.7866651257750865,-0.186892612592515,-0.26366402215232193,-0.07088812050083358,-0.20412414523193148,-0.3096617686426661,-0.20412414523193148,-0.17586311452816475,-0.3736323588785367,-0.1904453466268301,-0.2769765624574401,-0.24124895481858194,-0.186892612592515,-0.4034732923929645,-0.06135238734453024,-0.16012815380508713,-0.15171652122725207,-0.08692913816996169,-0.17204949753204632,-0.18328047158971922,-0.12340351046845907,2.6921037647929493,-0.13346049915463978,-0.1796053020267749,-0.21389631597324926,-0.13346049915463978,-0.07088812050083357,-0.21068085574275922,-0.20742413513940744,-0.13346049915463978,-0.16815955209692843,-0.13346049915463978,-0.9655916060936187,0.29738085706659056,-0.2973808570665904
